idx,attachment,detail,canonical_detail,member,question_index,type,competency,ncsClCd,question_source,model_question_raw,model_followups_raw,model_evaluation_points_raw,model_question_preserved,model_replacement_reasons,question,follow_ups,evaluation_points,ksa_refs,ksa_evidence_count,score,ready,issues
303019,303019_1_직무기술서.hwp,화물운송,화물운송,303019_1_직무기술서.hwp,4,토론면접,화물정보시스템활용,0901010204_23v2,template_fallback,,,,False,no_model_question,"[토론과제] 화물운송 세분류의 화물정보시스템활용 업무에서 '화물정보망 프로그램 작동절차' 관련 운송 기준과 안전·정확성을 강화하는 입장과 납기·비용 효율을 우선하는 입장이 충돌합니다. 토론시간 20분 동안 1분 입장발표 후 반대 의견의 타당한 부분을 확인하고, 본인의 초기 입장과 근거, 쟁점 조정 방식, 최종 합의안 도출 방식을 제시해 주세요.",'화물정보망 프로그램 작동절차' 쟁점에서 본인의 초기 입장을 뒷받침하는 핵심 근거는 무엇입니까? | 반대 의견 중 수용할 수 있는 부분과 수용하기 어려운 부분은 무엇입니까? | 논의가 감정적 대립으로 흐를 때 어떻게 조정하시겠습니까?,입장발표 근거 | 경청과 상호작용 | 갈등 조정 | 최종 합의안 도출 | 화물정보망 프로그램 구성 내용 적용 근거 | 화물정보망 프로그램 작동능력 적용 근거,화물정보망 프로그램 작동절차 | 화물정보망 프로그램 구성 내용 | 화물정보망 프로그램 작동능력,3,1.0,True,
303019,303019_1_직무기술서.hwp,화물운송,화물운송,303019_1_직무기술서.hwp,5,인바스켓면접,화물자동차운행관리,0901010205_15v1,template_fallback,,,,False,no_model_question,"[인바스켓과제] 제한시간 30분 안에 화물운송 세분류의 화물자동차운행관리 관련 운송 의뢰서, 배차 변경 요청, 화주 불만 접수, 운임 검토 문서가 동시에 들어왔습니다. '화물취급지침 교육스킬'을 기준으로 처리 우선순위와 상급자 보고, 위임, 직접처리 판단 및 첫 15분 행동을 제시해 주세요.","'화물취급지침 교육스킬' 기준으로 여러 문서와 요청을 어떻게 분류하겠습니까? | 가장 먼저 처리할 항목과 보류할 항목을 각각 무엇으로 보겠습니까? | 화주, 운전 담당자, 배차 담당자, 협력 운송사 중 누구에게 보고, 위임, 직접 처리할지 어떻게 선택하겠습니까?",우선순위 판단 | 문서·요청 분류 | 보고·위임·직접처리 판단 | 시간관리 | 화물취급교육 교안작성 방법 적용 근거 | 교육대상자별 맞춤 교육 능력 적용 근거,화물취급지침 교육스킬 | 화물취급교육 교안작성 방법 | 교육대상자별 맞춤 교육 능력,3,1.0,True,
303019,303019_1_직무기술서.hwp,화물운송,화물운송,303019_1_직무기술서.hwp,6,직무지식면접,화물자동차운전준비,0901010206_15v1,template_fallback,,,,False,no_model_question,"화물운송 세분류의 화물자동차운전준비에서 '화물차량운행경로상의 지리정보'와 관련해 확인해야 할 절차, 기준, 관련 근거, 산출물을 설명하고 실제 업무에 적용할 때의 예외상황, 품질 점검 방법, 오류 예방 유의점을 말씀해 주세요.",'화물차량운행경로상의 지리정보'와 관련해 반드시 확인해야 할 기준이나 규정은 무엇입니까? | 그 기준을 실제 업무에 적용할 때 자주 발생하는 예외상황은 무엇입니까? | 관련 산출물의 품질을 어떻게 점검하겠습니까?,절차·기준 이해 | 직무지식 적용 | 예외상황 판단 | 산출물 품질 | 화물차량운행경로상의 지리정보 적용 근거 | 화물운행정보 기기 작동 기술 적용 근거,화물차량운행경로상의 지리정보 | 화물운행정보 기기 작동 기술 | 정확한 업무처리 태도,3,1.0,True,
303017,303017_1_직무기술서.pdf,환경미화,환경미화,303017_1_직무기술서.pdf,1,경험면접,청소현장현황파악,1102010101_15v1,template_fallback,,,,False,no_model_question,"환경미화 세분류의 청소현장현황파악 수행 과정에서 '청소대상물에 대한 지식'을 적용해 문제를 해결하거나 성과를 낸 경험을 말씀해 주세요. 당시 상황과 과제, 본인 역할, 선택한 행동, 결과 지표와 학습을 포함해 설명해 주세요.",당시 상황과 본인이 맡은 역할을 구체적으로 설명해 주세요. | '청소대상물에 대한 지식'을 적용하기 위해 실제로 취한 행동은 무엇이었습니까? | 다른 선택지와 비교해 그 행동을 선택한 기준은 무엇이었습니까?,구체적 상황 설명 | 본인 역할과 행동 | 판단 근거와 협업 | 결과 지표와 학습 | 청소대상물에 대한 지식 적용 근거 | 고객니즈 분석능력 적용 근거,청소대상물에 대한 지식 | 고객니즈 분석능력 | 고객지향적 사고,3,1.0,True,
303017,303017_1_직무기술서.pdf,환경미화,환경미화,303017_1_직무기술서.pdf,2,상황면접,청소계획수립,1102010102_15v1,template_fallback,,,,False,no_model_question,"환경미화 세분류의 청소계획수립 업무 중 '청소범위 설정능력'과 관련해 청소 범위 변경, 반복 민원, 안전사고 위험 구역 발견이 동시에 발생한 상황입니다. 어떤 기준으로 판단하고 위험요인을 어떻게 통제하며, 사실 확인부터 보고와 실행까지 어떤 순서로 행동하시겠습니까?","판단 전에 먼저 확인해야 할 사실과 기준은 무엇입니까? | '청소범위 설정능력'과 관련해 그 행동을 선택한 이유와 예상되는 위험요인은 무엇입니까? | 현장 관리자, 이용자, 협업 근무자, 안전 담당자 등 이해관계자에게 어떤 순서와 방식으로 설명하시겠습니까?",핵심 사실 확인 | 판단 기준 | 행동 순서와 첫 조치 | 위험요인 인식 | 청소대상물별 청소방법론 적용 근거 | 청소범위 설정능력 적용 근거,청소범위 설정능력 | 청소대상물별 청소방법론 | 효율성 추구,3,1.0,True,
303017,303017_1_직무기술서.pdf,환경미화,환경미화,303017_1_직무기술서.pdf,3,발표면접,청소활동수행,1102010103_15v1,template_fallback,,,,False,no_model_question,"[발표과제] 환경미화 세분류의 청소활동수행 업무에서 '관계자들을 이해하고 존중하는 태도'와 관련된 구역별 청소 점검표, 민원 접수 내역, 오염도 확인 사진, 작업 배치표가 주어졌다고 가정하고 준비시간 20분 후 현황 문제를 진단하고 개선안을 5분 발표해 주세요. 발표에는 현황 진단, 원인 분석, 대안 2가지, 실행 우선순위, 성과지표, 5분 질의응답 답변을 포함하세요 (청소활동 수행이란 청소계획수립에 의거하여 고객요구를 만족시키기 위해 청소준비, 청소활동 전개, 청소활동 마무리 활동을 수행하는).",'관계자들을 이해하고 존중하는 태도' 쟁점을 발표에서 진단할 때 핵심 근거 자료는 무엇입니까? | 대안 중 우선순위를 가장 높게 둔 방안과 그 이유는 무엇입니까? | 면접위원이 반대 의견을 제시한다면 어떤 근거로 답변하시겠습니까?,자료 분석력 | 논리적 구조화 | 대안의 실행가능성 | 실행계획 구체성 | 일정관리 방법론 적용 근거 | 프레젠테이션 스킬 적용 근거,관계자들을 이해하고 존중하는 태도 | 일정관리 방법론 | 프레젠테이션 스킬,3,1.0,True,
303017,303017_1_직무기술서.pdf,환경미화,환경미화,303017_1_직무기술서.pdf,4,토론면접,비상상황 대비 대응,1102010104_15v1,template_fallback,,,,False,no_model_question,"[토론과제] 환경미화 세분류의 비상상황 대비 대응 업무에서 '안전관리 관련 법규 관련 지식' 관련 청소 품질 기준을 강화하는 입장과 제한된 인력·시간 내 처리 효율을 우선하는 입장이 충돌합니다. 토론시간 20분 동안 1분 입장발표 후 반대 의견의 타당한 부분을 확인하고, 본인의 초기 입장과 근거, 쟁점 조정 방식, 최종 합의안 도출 방식을 제시해 주세요.",'안전관리 관련 법규 관련 지식' 쟁점에서 본인의 초기 입장을 뒷받침하는 핵심 근거는 무엇입니까? | 반대 의견 중 수용할 수 있는 부분과 수용하기 어려운 부분은 무엇입니까? | 논의가 감정적 대립으로 흐를 때 어떻게 조정하시겠습니까?,입장발표 근거 | 경청과 상호작용 | 갈등 조정 | 최종 합의안 도출 | 안전점검 기준 적용 근거 | 체크리스트 활용능력 적용 근거,안전관리 관련 법규 관련 지식 | 안전점검 기준 | 체크리스트 활용능력,3,1.0,True,
303017,303017_1_직무기술서.pdf,환경미화,환경미화,303017_1_직무기술서.pdf,5,인바스켓면접,청소품질검증,1102010105_15v1,template_fallback,,,,False,no_model_question,"[인바스켓과제] 제한시간 30분 안에 환경미화 세분류의 청소품질검증 관련 구역별 작업지시서, 민원 접수 문서, 안전주의 요청, 인력 배치 변경 문서가 동시에 들어왔습니다. '품질검증 기획능력'을 기준으로 처리 우선순위와 상급자 보고, 위임, 직접처리 판단 및 첫 15분 행동을 제시해 주세요.","'품질검증 기획능력' 기준으로 여러 문서와 요청을 어떻게 분류하겠습니까? | 가장 먼저 처리할 항목과 보류할 항목을 각각 무엇으로 보겠습니까? | 현장 관리자, 이용자, 협업 근무자, 안전 담당자 중 누구에게 보고, 위임, 직접 처리할지 어떻게 선택하겠습니까?",우선순위 판단 | 문서·요청 분류 | 보고·위임·직접처리 판단 | 시간관리 | 목표의 요건 적용 근거 | 체크리스트 활용능력 적용 근거,품질검증 기획능력 | 목표의 요건 | 체크리스트 활용능력,3,1.0,True,
303017,303017_1_직무기술서.pdf,환경미화,환경미화,303017_1_직무기술서.pdf,6,직무지식면접,청소장비운용,1102010106_15v1,template_fallback,,,,False,no_model_question,"환경미화 세분류의 청소장비운용에서 '장비의 특성, 용도, 성능'과 관련해 확인해야 할 절차, 기준, 관련 근거, 산출물을 설명하고 실제 업무에 적용할 때의 예외상황, 품질 점검 방법, 오류 예방 유의점을 말씀해 주세요.","'장비의 특성, 용도, 성능'과 관련해 반드시 확인해야 할 기준이나 규정은 무엇입니까? | 그 기준을 실제 업무에 적용할 때 자주 발생하는 예외상황은 무엇입니까? | 관련 산출물의 품질을 어떻게 점검하겠습니까?","절차·기준 이해 | 직무지식 적용 | 예외상황 판단 | 산출물 품질 | 장비의 특성, 용도, 성능 적용 근거 | 장비성능 분석능력 적용 근거","장비의 특성, 용도, 성능 | 장비성능 분석능력 | 준비와 확인의 철저함",3,1.0,True,
303016,303016_1_직무기술서.pdf,환경미화,환경미화,303016_1_직무기술서.pdf,1,경험면접,청소현장현황파악,1102010101_15v1,template_fallback,,,,False,no_model_question,"환경미화 세분류의 청소현장현황파악 수행 과정에서 '청소대상물에 대한 지식'을 적용해 문제를 해결하거나 성과를 낸 경험을 말씀해 주세요. 당시 상황과 과제, 본인 역할, 선택한 행동, 결과 지표와 학습을 포함해 설명해 주세요.",당시 상황과 본인이 맡은 역할을 구체적으로 설명해 주세요. | '청소대상물에 대한 지식'을 적용하기 위해 실제로 취한 행동은 무엇이었습니까? | 다른 선택지와 비교해 그 행동을 선택한 기준은 무엇이었습니까?,구체적 상황 설명 | 본인 역할과 행동 | 판단 근거와 협업 | 결과 지표와 학습 | 청소대상물에 대한 지식 적용 근거 | 고객니즈 분석능력 적용 근거,청소대상물에 대한 지식 | 고객니즈 분석능력 | 고객지향적 사고,3,1.0,True,
303016,303016_1_직무기술서.pdf,환경미화,환경미화,303016_1_직무기술서.pdf,2,상황면접,청소계획수립,1102010102_15v1,template_fallback,,,,False,no_model_question,"환경미화 세분류의 청소계획수립 업무 중 '청소범위 설정능력'과 관련해 청소 범위 변경, 반복 민원, 안전사고 위험 구역 발견이 동시에 발생한 상황입니다. 어떤 기준으로 판단하고 위험요인을 어떻게 통제하며, 사실 확인부터 보고와 실행까지 어떤 순서로 행동하시겠습니까?","판단 전에 먼저 확인해야 할 사실과 기준은 무엇입니까? | '청소범위 설정능력'과 관련해 그 행동을 선택한 이유와 예상되는 위험요인은 무엇입니까? | 현장 관리자, 이용자, 협업 근무자, 안전 담당자 등 이해관계자에게 어떤 순서와 방식으로 설명하시겠습니까?",핵심 사실 확인 | 판단 기준 | 행동 순서와 첫 조치 | 위험요인 인식 | 청소대상물별 청소방법론 적용 근거 | 청소범위 설정능력 적용 근거,청소범위 설정능력 | 청소대상물별 청소방법론 | 효율성 추구,3,1.0,True,
303016,303016_1_직무기술서.pdf,환경미화,환경미화,303016_1_직무기술서.pdf,3,발표면접,청소활동수행,1102010103_15v1,template_fallback,,,,False,no_model_question,"[발표과제] 환경미화 세분류의 청소활동수행 업무에서 '관계자들을 이해하고 존중하는 태도'와 관련된 구역별 청소 점검표, 민원 접수 내역, 오염도 확인 사진, 작업 배치표가 주어졌다고 가정하고 준비시간 20분 후 현황 문제를 진단하고 개선안을 5분 발표해 주세요. 발표에는 현황 진단, 원인 분석, 대안 2가지, 실행 우선순위, 성과지표, 5분 질의응답 답변을 포함하세요 (청소활동 수행이란 청소계획수립에 의거하여 고객요구를 만족시키기 위해 청소준비, 청소활동 전개, 청소활동 마무리 활동을 수행하는).",'관계자들을 이해하고 존중하는 태도' 쟁점을 발표에서 진단할 때 핵심 근거 자료는 무엇입니까? | 대안 중 우선순위를 가장 높게 둔 방안과 그 이유는 무엇입니까? | 면접위원이 반대 의견을 제시한다면 어떤 근거로 답변하시겠습니까?,자료 분석력 | 논리적 구조화 | 대안의 실행가능성 | 실행계획 구체성 | 일정관리 방법론 적용 근거 | 프레젠테이션 스킬 적용 근거,관계자들을 이해하고 존중하는 태도 | 일정관리 방법론 | 프레젠테이션 스킬,3,1.0,True,
303016,303016_1_직무기술서.pdf,환경미화,환경미화,303016_1_직무기술서.pdf,4,토론면접,비상상황 대비 대응,1102010104_15v1,template_fallback,,,,False,no_model_question,"[토론과제] 환경미화 세분류의 비상상황 대비 대응 업무에서 '안전관리 관련 법규 관련 지식' 관련 청소 품질 기준을 강화하는 입장과 제한된 인력·시간 내 처리 효율을 우선하는 입장이 충돌합니다. 토론시간 20분 동안 1분 입장발표 후 반대 의견의 타당한 부분을 확인하고, 본인의 초기 입장과 근거, 쟁점 조정 방식, 최종 합의안 도출 방식을 제시해 주세요.",'안전관리 관련 법규 관련 지식' 쟁점에서 본인의 초기 입장을 뒷받침하는 핵심 근거는 무엇입니까? | 반대 의견 중 수용할 수 있는 부분과 수용하기 어려운 부분은 무엇입니까? | 논의가 감정적 대립으로 흐를 때 어떻게 조정하시겠습니까?,입장발표 근거 | 경청과 상호작용 | 갈등 조정 | 최종 합의안 도출 | 안전점검 기준 적용 근거 | 체크리스트 활용능력 적용 근거,안전관리 관련 법규 관련 지식 | 안전점검 기준 | 체크리스트 활용능력,3,1.0,True,
303016,303016_1_직무기술서.pdf,환경미화,환경미화,303016_1_직무기술서.pdf,5,인바스켓면접,청소품질검증,1102010105_15v1,template_fallback,,,,False,no_model_question,"[인바스켓과제] 제한시간 30분 안에 환경미화 세분류의 청소품질검증 관련 구역별 작업지시서, 민원 접수 문서, 안전주의 요청, 인력 배치 변경 문서가 동시에 들어왔습니다. '품질검증 기획능력'을 기준으로 처리 우선순위와 상급자 보고, 위임, 직접처리 판단 및 첫 15분 행동을 제시해 주세요.","'품질검증 기획능력' 기준으로 여러 문서와 요청을 어떻게 분류하겠습니까? | 가장 먼저 처리할 항목과 보류할 항목을 각각 무엇으로 보겠습니까? | 현장 관리자, 이용자, 협업 근무자, 안전 담당자 중 누구에게 보고, 위임, 직접 처리할지 어떻게 선택하겠습니까?",우선순위 판단 | 문서·요청 분류 | 보고·위임·직접처리 판단 | 시간관리 | 목표의 요건 적용 근거 | 체크리스트 활용능력 적용 근거,품질검증 기획능력 | 목표의 요건 | 체크리스트 활용능력,3,1.0,True,
303016,303016_1_직무기술서.pdf,환경미화,환경미화,303016_1_직무기술서.pdf,6,직무지식면접,청소장비운용,1102010106_15v1,template_fallback,,,,False,no_model_question,"환경미화 세분류의 청소장비운용에서 '장비의 특성, 용도, 성능'과 관련해 확인해야 할 절차, 기준, 관련 근거, 산출물을 설명하고 실제 업무에 적용할 때의 예외상황, 품질 점검 방법, 오류 예방 유의점을 말씀해 주세요.","'장비의 특성, 용도, 성능'과 관련해 반드시 확인해야 할 기준이나 규정은 무엇입니까? | 그 기준을 실제 업무에 적용할 때 자주 발생하는 예외상황은 무엇입니까? | 관련 산출물의 품질을 어떻게 점검하겠습니까?","절차·기준 이해 | 직무지식 적용 | 예외상황 판단 | 산출물 품질 | 장비의 특성, 용도, 성능 적용 근거 | 장비성능 분석능력 적용 근거","장비의 특성, 용도, 성능 | 장비성능 분석능력 | 준비와 확인의 철저함",3,1.0,True,
303014,303014_1_2. NCS기반 직무설명자료(식당파트타임).pdf,한식조리,한식조리,303014_1_2. NCS기반 직무설명자료(식당파트타임).pdf,1,경험면접,한식 면류조리,1301010103_21v4,template_fallback,,,,False,no_model_question,"한식조리 세분류의 한식 면류조리 수행 과정에서 '주재료의 종류'를 적용해 문제를 해결하거나 성과를 낸 경험을 말씀해 주세요. 당시 상황과 과제, 본인 역할, 선택한 행동, 결과 지표와 학습을 포함해 설명해 주세요.",당시 상황과 본인이 맡은 역할을 구체적으로 설명해 주세요. | '주재료의 종류'를 적용하기 위해 실제로 취한 행동은 무엇이었습니까? | 다른 선택지와 비교해 그 행동을 선택한 기준은 무엇이었습니까?,구체적 상황 설명 | 본인 역할과 행동 | 판단 근거와 협업 | 결과 지표와 학습 | 주재료의 종류 적용 근거 | 면 종류에 따라 사용하는 재료의 선택능력 적용 근거,주재료의 종류 | 면 종류에 따라 사용하는 재료의 선택능력 | 바른 작업 태도,3,1.0,True,
303014,303014_1_2. NCS기반 직무설명자료(식당파트타임).pdf,한식조리,한식조리,303014_1_2. NCS기반 직무설명자료(식당파트타임).pdf,2,상황면접,한식 국 · 탕조리,1301010104_21v4,template_fallback,,,,False,no_model_question,"한식조리 세분류의 한식 국 · 탕조리 업무 중 '국물, 육수, 종류에 따른 주재료 선별능력'과 관련해 식재료 수급 차질, 위생 기준 이슈, 조리 일정 지연이 동시에 발생한 상황입니다. 어떤 기준으로 판단하고 위험요인을 어떻게 통제하며, 사실 확인부터 보고와 실행까지 어떤 순서로 행동하시겠습니까?","판단 전에 먼저 확인해야 할 사실과 기준은 무엇입니까? | '국물, 육수, 종류에 따른 주재료 선별능력'과 관련해 그 행동을 선택한 이유와 예상되는 위험요인은 무엇입니까? | 조리장, 홀 담당자, 위생 담당자, 고객 등 이해관계자에게 어떤 순서와 방식으로 설명하시겠습니까?","핵심 사실 확인 | 판단 기준 | 행동 순서와 첫 조치 | 위험요인 인식 | 육수의 종류 적용 근거 | 국물, 육수, 종류에 따른 주재료 선별능력 적용 근거","국물, 육수, 종류에 따른 주재료 선별능력 | 육수의 종류 | 바른 작업태도",3,1.0,True,
303014,303014_1_2. NCS기반 직무설명자료(식당파트타임).pdf,양식조리,양식조리,303014_1_2. NCS기반 직무설명자료(식당파트타임).pdf,3,발표면접,양식 스톡조리,1301010202_21v4,template_fallback,,,,False,no_model_question,"[발표과제] 양식조리 세분류의 양식 스톡조리 업무에서 '반복훈련 태도'와 관련된 메뉴별 판매량, 식재료 재고표, 위생점검 결과, 고객 불만 사례가 주어졌다고 가정하고 준비시간 20분 후 현황 문제를 진단하고 개선안을 5분 발표해 주세요. 발표에는 현황 진단, 원인 분석, 대안 2가지, 실행 우선순위, 성과지표, 5분 질의응답 답변을 포함하세요 (양식 스톡 조리란 육류, 어패류, 채소류 등을 활용하여 조리에 사용되는 육수를 조리하는 능력이다.).",'반복훈련 태도' 쟁점을 발표에서 진단할 때 핵심 근거 자료는 무엇입니까? | 대안 중 우선순위를 가장 높게 둔 방안과 그 이유는 무엇입니까? | 면접위원이 반대 의견을 제시한다면 어떤 근거로 답변하시겠습니까?,자료 분석력 | 논리적 구조화 | 대안의 실행가능성 | 실행계획 구체성 | 스톡의 종류와 조리법 적용 근거 | 냉장·냉동고 관리 능력 적용 근거,반복훈련 태도 | 스톡의 종류와 조리법 | 냉장·냉동고 관리 능력,3,1.0,True,
303014,303014_1_2. NCS기반 직무설명자료(식당파트타임).pdf,양식조리,양식조리,303014_1_2. NCS기반 직무설명자료(식당파트타임).pdf,4,토론면접,양식 소스조리,1301010203_21v4,template_fallback,,,,False,no_model_question,"[토론과제] 양식조리 세분류의 양식 소스조리 업무에서 '소스의 종류와 조리법' 관련 위생·품질 기준을 강화하는 입장과 조리 속도·영업 효율을 우선하는 입장이 충돌합니다. 토론시간 20분 동안 1분 입장발표 후 반대 의견의 타당한 부분을 확인하고, 본인의 초기 입장과 근거, 쟁점 조정 방식, 최종 합의안 도출 방식을 제시해 주세요.",'소스의 종류와 조리법' 쟁점에서 본인의 초기 입장을 뒷받침하는 핵심 근거는 무엇입니까? | 반대 의견 중 수용할 수 있는 부분과 수용하기 어려운 부분은 무엇입니까? | 논의가 감정적 대립으로 흐를 때 어떻게 조정하시겠습니까?,입장발표 근거 | 경청과 상호작용 | 갈등 조정 | 최종 합의안 도출 | 농후제의 종류와 특성 적용 근거 | 냉장·냉동고 관리 능력 적용 근거,소스의 종류와 조리법 | 농후제의 종류와 특성 | 냉장·냉동고 관리 능력,3,1.0,True,
303014,303014_1_2. NCS기반 직무설명자료(식당파트타임).pdf,중식조리,중식조리,303014_1_2. NCS기반 직무설명자료(식당파트타임).pdf,5,인바스켓면접,중식 절임·무침조리,1301010302_21v4,template_fallback,,,,False,no_model_question,"[인바스켓과제] 제한시간 30분 안에 중식조리 세분류의 중식 절임·무침조리 관련 식재료 재고표, 위생점검 요청, 고객 불만 접수, 조리 일정 변경 문서가 동시에 들어왔습니다. '소요량 예측 능력'을 기준으로 처리 우선순위와 상급자 보고, 위임, 직접처리 판단 및 첫 15분 행동을 제시해 주세요.","'소요량 예측 능력' 기준으로 여러 문서와 요청을 어떻게 분류하겠습니까? | 가장 먼저 처리할 항목과 보류할 항목을 각각 무엇으로 보겠습니까? | 조리장, 홀 담당자, 위생 담당자, 고객 중 누구에게 보고, 위임, 직접 처리할지 어떻게 선택하겠습니까?",우선순위 판단 | 문서·요청 분류 | 보고·위임·직접처리 판단 | 시간관리 | 곁들임 메뉴 구성 적용 근거 | 무침 양념의 선택 능력 적용 근거,소요량 예측 능력 | 곁들임 메뉴 구성 | 무침 양념의 선택 능력,3,1.0,True,
303014,303014_1_2. NCS기반 직무설명자료(식당파트타임).pdf,일식조리,일식조리,303014_1_2. NCS기반 직무설명자료(식당파트타임).pdf,6,직무지식면접,일식 초회조리,1301010402_21v4,template_fallback,,,,False,no_model_question,"일식조리 세분류의 일식 초회조리에서 '생선, 어패류, 채소류 특성'과 관련해 확인해야 할 절차, 기준, 관련 근거, 산출물을 설명하고 실제 업무에 적용할 때의 예외상황, 품질 점검 방법, 오류 예방 유의점을 말씀해 주세요.","'생선, 어패류, 채소류 특성'과 관련해 반드시 확인해야 할 기준이나 규정은 무엇입니까? | 그 기준을 실제 업무에 적용할 때 자주 발생하는 예외상황은 무엇입니까? | 관련 산출물의 품질을 어떻게 점검하겠습니까?","절차·기준 이해 | 직무지식 적용 | 예외상황 판단 | 산출물 품질 | 생선, 어패류, 채소류 특성 적용 근거 | 생선, 어패류, 채소류 기초손질능력 적용 근거","생선, 어패류, 채소류 특성 | 생선, 어패류, 채소류 기초손질능력 | 반복 훈련 태도",3,1.0,True,
303013,303013_1_260723 [안산병원] 청년(체험형)인턴_장애전형 직무기술서.hwp,병원행정,병원행정,303013_1_260723 [안산병원] 청년(체험형)인턴_장애전형 직무기술서.hwp,1,경험면접,병원경영기획,0601020103_13v1,template_fallback,,,,False,no_model_question,"병원행정 세분류의 병원경영기획 수행 과정에서 '미션/비전에 관한 지식'을 적용해 문제를 해결하거나 성과를 낸 경험을 말씀해 주세요. 당시 상황과 과제, 본인 역할, 선택한 행동, 결과 지표와 학습을 포함해 설명해 주세요.",당시 상황과 본인이 맡은 역할을 구체적으로 설명해 주세요. | '미션/비전에 관한 지식'을 적용하기 위해 실제로 취한 행동은 무엇이었습니까? | 다른 선택지와 비교해 그 행동을 선택한 기준은 무엇이었습니까?,구체적 상황 설명 | 본인 역할과 행동 | 판단 근거와 협업 | 결과 지표와 학습 | 미션/비전에 관한 지식 적용 근거 | 수요 및 추세분석 기술 적용 근거,미션/비전에 관한 지식 | 수요 및 추세분석 기술 | 비전 수립을 위한 전략적 사고 태도,3,1.0,True,
