idx,attachment,detail,canonical_detail,member,question_index,type,competency,ncsClCd,question_source,model_question_raw,model_followups_raw,model_evaluation_points_raw,model_question_preserved,model_replacement_reasons,question,follow_ups,evaluation_points,ksa_refs,ksa_evidence_count,score,ready,issues
303013,303013_1_260723 [안산병원] 청년(체험형)인턴_장애전형 직무기술서.hwp,병원행정,병원행정,303013_1_260723 [안산병원] 청년(체험형)인턴_장애전형 직무기술서.hwp,2,상황면접,병원구매관리,0601020104_13v1,template_fallback,,,,False,no_model_question,"병원행정 세분류의 병원구매관리 업무 중 '재고현황 파악 능력'과 관련해 환자·근로자 문의 증가, 교육 일정 변경, 건강정보 기록 오류가 동시에 발생한 상황입니다. 어떤 기준으로 판단하고 위험요인을 어떻게 통제하며, 사실 확인부터 보고와 실행까지 어떤 순서로 행동하시겠습니까?","판단 전에 먼저 확인해야 할 사실과 기준은 무엇입니까? | '재고현황 파악 능력'과 관련해 그 행동을 선택한 이유와 예상되는 위험요인은 무엇입니까? | 대상자, 의료진, 안전보건 담당자, 부서 관리자 등 이해관계자에게 어떤 순서와 방식으로 설명하시겠습니까?",핵심 사실 확인 | 판단 기준 | 행동 순서와 첫 조치 | 위험요인 인식 | 의약품에 관한 지식 적용 근거 | 재고현황 파악 능력 적용 근거,재고현황 파악 능력 | 의약품에 관한 지식 | 정확한 재고관리 태도,3,1.0,True,
303013,303013_1_260723 [안산병원] 청년(체험형)인턴_장애전형 직무기술서.hwp,병원행정,병원행정,303013_1_260723 [안산병원] 청년(체험형)인턴_장애전형 직무기술서.hwp,3,발표면접,병원경영평가,0601020107_13v1,template_fallback,,,,False,no_model_question,"[발표과제] 병원행정 세분류의 병원경영평가 업무에서 '정확한 감사내용 분석 태도'와 관련된 환자 안내 기록, 보건교육 계획서, 건강상담 기록, 안전보건 점검 결과가 주어졌다고 가정하고 준비시간 20분 후 현황 문제를 진단하고 개선안을 5분 발표해 주세요. 발표에는 현황 진단, 원인 분석, 대안 2가지, 실행 우선순위, 성과지표, 5분 질의응답 답변을 포함하세요 (병원경영평가란 병원경영의 실태 등을 조사해 결손부분을 배재하고 적정화대책을 세울 수 있는 능력이다.).",'정확한 감사내용 분석 태도' 쟁점을 발표에서 진단할 때 핵심 근거 자료는 무엇입니까? | 대안 중 우선순위를 가장 높게 둔 방안과 그 이유는 무엇입니까? | 면접위원이 반대 의견을 제시한다면 어떤 근거로 답변하시겠습니까?,자료 분석력 | 논리적 구조화 | 대안의 실행가능성 | 실행계획 구체성 | 세무 및 회계 관련 지식 적용 근거 | 감사수행능력 적용 근거,정확한 감사내용 분석 태도 | 세무 및 회계 관련 지식 | 감사수행능력,3,1.0,True,
303013,303013_1_260723 [안산병원] 청년(체험형)인턴_장애전형 직무기술서.hwp,병원행정,병원행정,303013_1_260723 [안산병원] 청년(체험형)인턴_장애전형 직무기술서.hwp,4,토론면접,외래원무관리,0601020108_22v3,template_fallback,,,,False,no_model_question,"[토론과제] 병원행정 세분류의 외래원무관리 업무에서 '진료과목 특성' 관련 건강·안전 기준을 엄격히 적용하는 입장과 현장 수용성·업무 연속성을 우선하는 입장이 충돌합니다. 토론시간 20분 동안 1분 입장발표 후 반대 의견의 타당한 부분을 확인하고, 본인의 초기 입장과 근거, 쟁점 조정 방식, 최종 합의안 도출 방식을 제시해 주세요.",'진료과목 특성' 쟁점에서 본인의 초기 입장을 뒷받침하는 핵심 근거는 무엇입니까? | 반대 의견 중 수용할 수 있는 부분과 수용하기 어려운 부분은 무엇입니까? | 논의가 감정적 대립으로 흐를 때 어떻게 조정하시겠습니까?,입장발표 근거 | 경청과 상호작용 | 갈등 조정 | 최종 합의안 도출 | 초·재진 및 급여유형 적용 근거 | 처방전달시스템(OCS) 사용능력 적용 근거,진료과목 특성 | 초·재진 및 급여유형 | 처방전달시스템(OCS) 사용능력,3,1.0,True,
303013,303013_1_260723 [안산병원] 청년(체험형)인턴_장애전형 직무기술서.hwp,병원행정,병원행정,303013_1_260723 [안산병원] 청년(체험형)인턴_장애전형 직무기술서.hwp,5,인바스켓면접,입퇴원원무관리,0601020109_16v2,template_fallback,,,,False,no_model_question,"[인바스켓과제] 제한시간 30분 안에 병원행정 세분류의 입퇴원원무관리 관련 교육 일정표, 상담 기록지, 점검 요청 문서, 긴급 안내 요청이 동시에 들어왔습니다. '신속한 행정처리 수행 태도'를 기준으로 처리 우선순위와 상급자 보고, 위임, 직접처리 판단 및 첫 15분 행동을 제시해 주세요.","'신속한 행정처리 수행 태도' 기준으로 여러 문서와 요청을 어떻게 분류하겠습니까? | 가장 먼저 처리할 항목과 보류할 항목을 각각 무엇으로 보겠습니까? | 요청 부서, 결재권자, 협업 담당자, 외부 관계자 중 누구에게 보고, 위임, 직접 처리할지 어떻게 선택하겠습니까?",우선순위 판단 | 문서·요청 분류 | 보고·위임·직접처리 판단 | 시간관리 | 급여유형에 대한 지식 적용 근거 | 처방전달시스템(OCS) 사용능력 적용 근거,신속한 행정처리 수행 태도 | 급여유형에 대한 지식 | 처방전달시스템(OCS) 사용능력,3,1.0,True,
303013,303013_1_260723 [안산병원] 청년(체험형)인턴_장애전형 직무기술서.hwp,병원행정,병원행정,303013_1_260723 [안산병원] 청년(체험형)인턴_장애전형 직무기술서.hwp,6,직무지식면접,진료비관리,0601020110_16v2,template_fallback,,,,False,no_model_question,"병원행정 세분류의 진료비관리에서 '보험급여 유형에 따른 급여기준에 대한 지식'과 관련해 확인해야 할 절차, 기준, 관련 근거, 산출물을 설명하고 실제 업무에 적용할 때의 예외상황, 품질 점검 방법, 오류 예방 유의점을 말씀해 주세요.",'보험급여 유형에 따른 급여기준에 대한 지식'과 관련해 반드시 확인해야 할 기준이나 규정은 무엇입니까? | 그 기준을 실제 업무에 적용할 때 자주 발생하는 예외상황은 무엇입니까? | 관련 산출물의 품질을 어떻게 점검하겠습니까?,절차·기준 이해 | 직무지식 적용 | 예외상황 판단 | 산출물 품질 | 보험급여 유형에 따른 급여기준에 대한 지식 적용 근거 | 의무기록을 읽고 이해하는 능력 적용 근거,보험급여 유형에 따른 급여기준에 대한 지식 | 의무기록을 읽고 이해하는 능력 | 신속한 진료비 계산 태도,3,1.0,True,
303012,303012_1_NCS 기반 채용 직무 설명자료.hwp,유원시설운영관리,유원시설운영관리,303012_1_NCS 기반 채용 직무 설명자료.hwp,1,경험면접,유원시설 기획,1203040401_16v2,template_fallback,,,,False,no_model_question,"유원시설운영관리 세분류의 유원시설 기획 수행 과정에서 '소비자조사 분석지식'을 적용해 문제를 해결하거나 성과를 낸 경험을 말씀해 주세요. 당시 상황과 과제, 본인 역할, 선택한 행동, 결과 지표와 학습을 포함해 설명해 주세요.",당시 상황과 본인이 맡은 역할을 구체적으로 설명해 주세요. | '소비자조사 분석지식'을 적용하기 위해 실제로 취한 행동은 무엇이었습니까? | 다른 선택지와 비교해 그 행동을 선택한 기준은 무엇이었습니까?,구체적 상황 설명 | 본인 역할과 행동 | 판단 근거와 협업 | 결과 지표와 학습 | 소비자조사 분석지식 적용 근거 | 트렌드 조사 능력 적용 근거,소비자조사 분석지식 | 트렌드 조사 능력 | 고객의 유원시설 이용 욕구 수용,3,1.0,True,
303012,303012_1_NCS 기반 채용 직무 설명자료.hwp,유원시설운영관리,유원시설운영관리,303012_1_NCS 기반 채용 직무 설명자료.hwp,2,상황면접,어트랙션 운영 관리,1203040403_16v2,template_fallback,,,,False,no_model_question,"유원시설운영관리 세분류의 어트랙션 운영 관리 업무 중 '어트랙션 운영 및 관리 능력'과 관련해 예약 변경, 시설 점검 지연, 이용객 안전 안내 필요 상황이 동시에 발생한 상황입니다. 어떤 기준으로 판단하고 위험요인을 어떻게 통제하며, 사실 확인부터 보고와 실행까지 어떤 순서로 행동하시겠습니까?","판단 전에 먼저 확인해야 할 사실과 기준은 무엇입니까? | '어트랙션 운영 및 관리 능력'과 관련해 그 행동을 선택한 이유와 예상되는 위험요인은 무엇입니까? | 이용객, 프론트 담당자, 현장 운영자, 시설 담당자, 안전 담당자 등 이해관계자에게 어떤 순서와 방식으로 설명하시겠습니까?",핵심 사실 확인 | 판단 기준 | 행동 순서와 첫 조치 | 위험요인 인식 | 어트랙션의 제원 적용 근거 | 어트랙션 운영 및 관리 능력 적용 근거,어트랙션 운영 및 관리 능력 | 어트랙션의 제원 | 안전사항의 철저한 준수의지,3,1.0,True,
303012,303012_1_NCS 기반 채용 직무 설명자료.hwp,유원시설운영관리,유원시설운영관리,303012_1_NCS 기반 채용 직무 설명자료.hwp,3,발표면접,유원시설 시설 관리,1203040408_16v2,template_fallback,,,,False,no_model_question,"[발표과제] 유원시설운영관리 세분류의 유원시설 시설 관리 업무에서 '건물관리와 상호 관련성 있는 비즈니스 기술 수용'과 관련된 예약·운영 현황, 시설 점검표, 안전관리 기록, 이용객 민원 내역이 주어졌다고 가정하고 준비시간 20분 후 현황 문제를 진단하고 개선안을 5분 발표해 주세요. 발표에는 현황 진단, 원인 분석, 대안 2가지, 실행 우선순위, 성과지표, 5분 질의응답 답변을 포함하세요 (유원시설 시설 관리란 고객에게 지속적이고 안정적인 서비스를 제공하기 위하여 유원시설의 건물관리, 어트랙션 정비 관리, 안전관리).",'건물관리와 상호 관련성 있는 비즈니스 기술 수용' 쟁점을 발표에서 진단할 때 핵심 근거 자료는 무엇입니까? | 대안 중 우선순위를 가장 높게 둔 방안과 그 이유는 무엇입니까? | 면접위원이 반대 의견을 제시한다면 어떤 근거로 답변하시겠습니까?,자료 분석력 | 논리적 구조화 | 대안의 실행가능성 | 실행계획 구체성 | 자동제어 시스템 유지보수 업무 지식 적용 근거 | 건축물 영선장비 관리 능력 적용 근거,건물관리와 상호 관련성 있는 비즈니스 기술 수용 | 자동제어 시스템 유지보수 업무 지식 | 건축물 영선장비 관리 능력,3,1.0,True,
303012,303012_1_NCS 기반 채용 직무 설명자료.hwp,객실관리,객실관리,303012_1_NCS 기반 채용 직무 설명자료.hwp,4,토론면접,객실 예약 관리,1203020201_24v3,template_fallback,,,,False,no_model_question,"[토론과제] 객실관리 세분류의 객실 예약 관리 업무에서 '객실 상품 요금제도' 관련 고객 안전·서비스 기준을 강화하는 입장과 회전율·운영 효율을 우선하는 입장이 충돌합니다. 토론시간 20분 동안 1분 입장발표 후 반대 의견의 타당한 부분을 확인하고, 본인의 초기 입장과 근거, 쟁점 조정 방식, 최종 합의안 도출 방식을 제시해 주세요.",'객실 상품 요금제도' 쟁점에서 본인의 초기 입장을 뒷받침하는 핵심 근거는 무엇입니까? | 반대 의견 중 수용할 수 있는 부분과 수용하기 어려운 부분은 무엇입니까? | 논의가 감정적 대립으로 흐를 때 어떻게 조정하시겠습니까?,입장발표 근거 | 경청과 상호작용 | 갈등 조정 | 최종 합의안 도출 | 객실 상품 지식 적용 근거 | 호텔 객실 운영 시스템 (PMS) 적용 근거,객실 상품 요금제도 | 객실 상품 지식 | 호텔 객실 운영 시스템 (PMS),3,1.0,True,
303012,303012_1_NCS 기반 채용 직무 설명자료.hwp,객실관리,객실관리,303012_1_NCS 기반 채용 직무 설명자료.hwp,5,인바스켓면접,체크 인(Check In),1203020202_24v2,template_fallback,,,,False,no_model_question,"[인바스켓과제] 제한시간 30분 안에 객실관리 세분류의 체크 인(Check In) 관련 예약 현황표, 시설 점검 요청, 이용객 민원, 안전 안내 문서가 동시에 들어왔습니다. '객실 배정 능력'을 기준으로 처리 우선순위와 상급자 보고, 위임, 직접처리 판단 및 첫 15분 행동을 제시해 주세요.","'객실 배정 능력' 기준으로 여러 문서와 요청을 어떻게 분류하겠습니까? | 가장 먼저 처리할 항목과 보류할 항목을 각각 무엇으로 보겠습니까? | 이용객, 프론트 담당자, 현장 운영자, 시설 담당자, 안전 담당자 중 누구에게 보고, 위임, 직접 처리할지 어떻게 선택하겠습니까?",우선순위 판단 | 문서·요청 분류 | 보고·위임·직접처리 판단 | 시간관리 | 객실 투숙객 등록카드 작성 방법 적용 근거 | 호텔 객실 운영 시스템 (PMS) 운영 능력 적용 근거,객실 배정 능력 | 객실 투숙객 등록카드 작성 방법 | 호텔 객실 운영 시스템 (PMS) 운영 능력,3,1.0,True,
303012,303012_1_NCS 기반 채용 직무 설명자료.hwp,객실관리,객실관리,303012_1_NCS 기반 채용 직무 설명자료.hwp,6,직무지식면접,재실(In-house)고객 관리,1203020203_24v3,template_fallback,,,,False,no_model_question,"객실관리 세분류의 재실(In-house)고객 관리에서 '고객 요청 사항에 대한 처리 방법'과 관련해 확인해야 할 절차, 기준, 관련 근거, 산출물을 설명하고 실제 업무에 적용할 때의 예외상황, 품질 점검 방법, 오류 예방 유의점을 말씀해 주세요.",'고객 요청 사항에 대한 처리 방법'과 관련해 반드시 확인해야 할 기준이나 규정은 무엇입니까? | 그 기준을 실제 업무에 적용할 때 자주 발생하는 예외상황은 무엇입니까? | 관련 산출물의 품질을 어떻게 점검하겠습니까?,절차·기준 이해 | 직무지식 적용 | 예외상황 판단 | 산출물 품질 | 고객 요청 사항에 대한 처리 방법 적용 근거 | 호텔 객실 운영 시스템 (PMS) 활용 능력 적용 근거,고객 요청 사항에 대한 처리 방법 | 호텔 객실 운영 시스템 (PMS) 활용 능력 | 고객 요구 사항을 경청하려는 자세,3,1.0,True,
303010,303010_1_(직무기술서)보령권지사 장항물재생센터 단기계약근로자(하수도 시설운영 지원) 채용(휴직 대체인력).pdf,하수처리시설운영관리,하수처리시설운영관리,303010_1_(직무기술서)보령권지사 장항물재생센터 단기계약근로자(하수도 시설운영 지원) 채용(휴직 대체인력).pdf,1,경험면접,하수처리 기계설비 관리,2301010705_23v1,template_fallback,,,,False,no_model_question,"하수처리시설운영관리 세분류의 하수처리 기계설비 관리 수행 과정에서 '하수도법'을 적용해 문제를 해결하거나 성과를 낸 경험을 말씀해 주세요. 당시 상황과 과제, 본인 역할, 선택한 행동, 결과 지표와 학습을 포함해 설명해 주세요.",당시 상황과 본인이 맡은 역할을 구체적으로 설명해 주세요. | '하수도법'을 적용하기 위해 실제로 취한 행동은 무엇이었습니까? | 다른 선택지와 비교해 그 행동을 선택한 기준은 무엇이었습니까?,구체적 상황 설명 | 본인 역할과 행동 | 판단 근거와 협업 | 결과 지표와 학습 | 하수도법 적용 근거 | 단위공정별 처리성능 분석 능력 적용 근거,하수도법 | 단위공정별 처리성능 분석 능력 | 하수처리 목표에 부합하려는 기계설비 운영 의지,3,1.0,True,
303010,303010_1_(직무기술서)보령권지사 장항물재생센터 단기계약근로자(하수도 시설운영 지원) 채용(휴직 대체인력).pdf,하수처리시설운영관리,하수처리시설운영관리,303010_1_(직무기술서)보령권지사 장항물재생센터 단기계약근로자(하수도 시설운영 지원) 채용(휴직 대체인력).pdf,2,상황면접,하수처리 전기설비 관리,2301010706_23v1,template_fallback,,,,False,no_model_question,"하수처리시설운영관리 세분류의 하수처리 전기설비 관리 업무 중 '관련 법령과 지침, 기준을 활용하여 계획을 수립하는 능력'과 관련해 수질 경보, 계측기 이상값, 현장 작업 일정 충돌이 동시에 발생한 상황입니다. 어떤 기준으로 판단하고 위험요인을 어떻게 통제하며, 사실 확인부터 보고와 실행까지 어떤 순서로 행동하시겠습니까?","판단 전에 먼저 확인해야 할 사실과 기준은 무엇입니까? | '관련 법령과 지침, 기준을 활용하여 계획을 수립하는 능력'과 관련해 그 행동을 선택한 이유와 예상되는 위험요인은 무엇입니까? | 주민, 관제실, 수질 담당자, 현장 작업자, 지자체, 감독기관 등 이해관계자에게 어떤 순서와 방식으로 설명하시겠습니까?","핵심 사실 확인 | 판단 기준 | 행동 순서와 첫 조치 | 위험요인 인식 | 전기 관련 법령과 규정 적용 근거 | 관련 법령과 지침, 기준을 활용하여 계획을 수립하는 능력 적용 근거","관련 법령과 지침, 기준을 활용하여 계획을 수립하는 능력 | 전기 관련 법령과 규정 | 계획 수립의 적정성을 확보하기 위한 노력",3,1.0,True,
303010,303010_1_(직무기술서)보령권지사 장항물재생센터 단기계약근로자(하수도 시설운영 지원) 채용(휴직 대체인력).pdf,하수처리시설운영관리,하수처리시설운영관리,303010_1_(직무기술서)보령권지사 장항물재생센터 단기계약근로자(하수도 시설운영 지원) 채용(휴직 대체인력).pdf,3,발표면접,하수처리 계측제어설비 관리,2301010707_23v1,template_fallback,,,,False,no_model_question,"[발표과제] 하수처리시설운영관리 세분류의 하수처리 계측제어설비 관리 업무에서 '관련 법령과 지침, 기준 준수'와 관련된 수질측정값, 설비 운전 로그, 관망도, 유량·수압 기록, 안전점검표가 주어졌다고 가정하고 준비시간 20분 후 현황 문제를 진단하고 개선안을 5분 발표해 주세요. 발표에는 현황 진단, 원인 분석, 대안 2가지, 실행 우선순위, 성과지표, 5분 질의응답 답변을 포함하세요 (하수처리 계측제어설비 관리란 하수처리공정에서 요구하는 기능에 부합하도록 계측제어설비를 운전·조작하여 안정적으로 운영·관리하는).","'관련 법령과 지침, 기준 준수' 쟁점을 발표에서 진단할 때 핵심 근거 자료는 무엇입니까? | 대안 중 우선순위를 가장 높게 둔 방안과 그 이유는 무엇입니까? | 면접위원이 반대 의견을 제시한다면 어떤 근거로 답변하시겠습니까?",자료 분석력 | 논리적 구조화 | 대안의 실행가능성 | 실행계획 구체성 | 환경분야 시험·검사 등에 관한 법률 적용 근거 | 계측제어설비 도서·도면 해석 능력 적용 근거,"관련 법령과 지침, 기준 준수 | 환경분야 시험·검사 등에 관한 법률 | 계측제어설비 도서·도면 해석 능력",3,1.0,True,
303010,303010_1_(직무기술서)보령권지사 장항물재생센터 단기계약근로자(하수도 시설운영 지원) 채용(휴직 대체인력).pdf,하수처리시설운영관리,하수처리시설운영관리,303010_1_(직무기술서)보령권지사 장항물재생센터 단기계약근로자(하수도 시설운영 지원) 채용(휴직 대체인력).pdf,4,토론면접,하수처리시설 안전·재해 관리,2301010708_23v1,template_fallback,,,,False,no_model_question,"[토론과제] 하수처리시설운영관리 세분류의 하수처리시설 안전·재해 관리 업무에서 '중대재해처벌법' 관련 수질·안전 기준을 보수적으로 적용하는 입장과 처리 효율·주민 불편 최소화를 우선하는 입장이 충돌합니다. 토론시간 20분 동안 1분 입장발표 후 반대 의견의 타당한 부분을 확인하고, 본인의 초기 입장과 근거, 쟁점 조정 방식, 최종 합의안 도출 방식을 제시해 주세요.",'중대재해처벌법' 쟁점에서 본인의 초기 입장을 뒷받침하는 핵심 근거는 무엇입니까? | 반대 의견 중 수용할 수 있는 부분과 수용하기 어려운 부분은 무엇입니까? | 논의가 감정적 대립으로 흐를 때 어떻게 조정하시겠습니까?,입장발표 근거 | 경청과 상호작용 | 갈등 조정 | 최종 합의안 도출 | 산업안전보건법 적용 근거 | 시설물별 안전관리방안 수립 능력 적용 근거,중대재해처벌법 | 산업안전보건법 | 시설물별 안전관리방안 수립 능력,3,1.0,True,
303010,303010_1_(직무기술서)보령권지사 장항물재생센터 단기계약근로자(하수도 시설운영 지원) 채용(휴직 대체인력).pdf,하수처리시설운영관리,하수처리시설운영관리,303010_1_(직무기술서)보령권지사 장항물재생센터 단기계약근로자(하수도 시설운영 지원) 채용(휴직 대체인력).pdf,5,인바스켓면접,하수처리시설운영관리 계획 수립,2301010701_23v1,template_fallback,,,,False,no_model_question,"[인바스켓과제] 제한시간 30분 안에 하수처리시설운영관리 세분류의 하수처리시설운영관리 계획 수립 관련 약품투입 기록 정정 요청, 계측기 교정 요청, 누수 신고, 법정보고자료 제출 문서가 동시에 들어왔습니다. '업무를 배분하고 인력을 배치하는 능력'을 기준으로 처리 우선순위와 상급자 보고, 위임, 직접처리 판단 및 첫 15분 행동을 제시해 주세요.","'업무를 배분하고 인력을 배치하는 능력' 기준으로 여러 문서와 요청을 어떻게 분류하겠습니까? | 가장 먼저 처리할 항목과 보류할 항목을 각각 무엇으로 보겠습니까? | 주민, 관제실, 수질 담당자, 현장 작업자, 지자체, 감독기관 중 누구에게 보고, 위임, 직접 처리할지 어떻게 선택하겠습니까?","우선순위 판단 | 문서·요청 분류 | 보고·위임·직접처리 판단 | 시간관리 | 공공하수도 설치·관리와 공공수역 물 환경 보전 관련 법령 적용 근거 | 관련 법령과 지침, 기준을 활용하는 능력 적용 근거","업무를 배분하고 인력을 배치하는 능력 | 공공하수도 설치·관리와 공공수역 물 환경 보전 관련 법령 | 관련 법령과 지침, 기준을 활용하는 능력",3,1.0,True,
303010,303010_1_(직무기술서)보령권지사 장항물재생센터 단기계약근로자(하수도 시설운영 지원) 채용(휴직 대체인력).pdf,하수처리시설운영관리,하수처리시설운영관리,303010_1_(직무기술서)보령권지사 장항물재생센터 단기계약근로자(하수도 시설운영 지원) 채용(휴직 대체인력).pdf,6,직무지식면접,하수처리공정 운영관리,2301010702_23v1,template_fallback,,,,False,no_model_question,"하수처리시설운영관리 세분류의 하수처리공정 운영관리에서 '물환경보전법'과 관련해 확인해야 할 절차, 기준, 관련 근거, 산출물을 설명하고 실제 업무에 적용할 때의 예외상황, 품질 점검 방법, 오류 예방 유의점을 말씀해 주세요.",'물환경보전법'과 관련해 반드시 확인해야 할 기준이나 규정은 무엇입니까? | 그 기준을 실제 업무에 적용할 때 자주 발생하는 예외상황은 무엇입니까? | 관련 산출물의 품질을 어떻게 점검하겠습니까?,절차·기준 이해 | 직무지식 적용 | 예외상황 판단 | 산출물 품질 | 물환경보전법 적용 근거 | 조사 자료의 분석 능력 적용 근거,물환경보전법 | 조사 자료의 분석 능력 | 유량과 수질 자료의 철저한 품질관리 노력,3,1.0,True,
303004,303004_1_직무기술서(정비보조).hwp,화력발전설비운영,화력발전설비운영,303004_1_직무기술서(정비보조).hwp,1,경험면접,화력발전설비 인수,1901020201_24v3,template_fallback,,,,False,no_model_question,"화력발전설비운영 세분류의 화력발전설비 인수 수행 과정에서 '시스템 별 기능, 성능'을 적용해 문제를 해결하거나 성과를 낸 경험을 말씀해 주세요. 당시 상황과 과제, 본인 역할, 선택한 행동, 결과 지표와 학습을 포함해 설명해 주세요.","당시 상황과 본인이 맡은 역할을 구체적으로 설명해 주세요. | '시스템 별 기능, 성능'을 적용하기 위해 실제로 취한 행동은 무엇이었습니까? | 다른 선택지와 비교해 그 행동을 선택한 기준은 무엇이었습니까?","구체적 상황 설명 | 본인 역할과 행동 | 판단 근거와 협업 | 결과 지표와 학습 | 시스템 별 기능, 성능 적용 근거 | 기술규격 검토 능력 적용 근거","시스템 별 기능, 성능 | 기술규격 검토 능력 | 기술기준 준수",3,1.0,True,
303004,303004_1_직무기술서(정비보조).hwp,화력발전설비운영,화력발전설비운영,303004_1_직무기술서(정비보조).hwp,2,상황면접,화력발전 보조설비운전,1901020203_24v4,template_fallback,,,,False,no_model_question,"화력발전설비운영 세분류의 화력발전 보조설비운전 업무 중 '단위기기별 조작 기술'과 관련해 설비 이상 징후, 절차서와 현장 상태 불일치, 환경·안전 기준 접근이 동시에 발생한 상황입니다. 어떤 기준으로 판단하고 위험요인을 어떻게 통제하며, 사실 확인부터 보고와 실행까지 어떤 순서로 행동하시겠습니까?","판단 전에 먼저 확인해야 할 사실과 기준은 무엇입니까? | '단위기기별 조작 기술'과 관련해 그 행동을 선택한 이유와 예상되는 위험요인은 무엇입니까? | 운전원, 정비팀, 안전품질팀, 환경팀, 규제기관, 현업부서 등 이해관계자에게 어떤 순서와 방식으로 설명하시겠습니까?","핵심 사실 확인 | 판단 기준 | 행동 순서와 첫 조치 | 위험요인 인식 | 단위설비 기능과 특성(주냉각수계통, 보조냉각수계통, 복수계통, 급수계통, 발전기와 부속설비) 적용 근거 | 단위기기별 조작 기술 적용 근거","단위기기별 조작 기술 | 단위설비 기능과 특성(주냉각수계통, 보조냉각수계통, 복수계통, 급수계통, 발전기와 부속설비) | 타 부서와의 협조적 자세",3,1.0,True,
303004,303004_1_직무기술서(정비보조).hwp,화력발전설비운영,화력발전설비운영,303004_1_직무기술서(정비보조).hwp,3,발표면접,화력발전 환경설비운전,1901020204_14v2,template_fallback,,,,False,no_model_question,"[발표과제] 화력발전설비운영 세분류의 화력발전 환경설비운전 업무에서 '환경오염 최소화 의식'과 관련된 운전일지, 설비 알람 로그, 정비이력, 절차서, 작업허가서, 장애 티켓이 주어졌다고 가정하고 준비시간 20분 후 현황 문제를 진단하고 개선안을 5분 발표해 주세요. 발표에는 현황 진단, 원인 분석, 대안 2가지, 실행 우선순위, 성과지표, 5분 질의응답 답변을 포함하세요 (화력발전 환경설비운전이란 발전설비의 운영에 따른 환경오염을 방지하기 위해 시설된 탈황설비, 탈질설비, 집진설비와 폐수처리설비의).",'환경오염 최소화 의식' 쟁점을 발표에서 진단할 때 핵심 근거 자료는 무엇입니까? | 대안 중 우선순위를 가장 높게 둔 방안과 그 이유는 무엇입니까? | 면접위원이 반대 의견을 제시한다면 어떤 근거로 답변하시겠습니까?,자료 분석력 | 논리적 구조화 | 대안의 실행가능성 | 실행계획 구체성 | 대기환경보전법령 적용 근거 | 환경 규제치 확인과 운전 능력 적용 근거,환경오염 최소화 의식 | 대기환경보전법령 | 환경 규제치 확인과 운전 능력,3,1.0,True,
